Pathway	ID1	ID7	ID13	ID19	ID25	ID31	ID37	ID43	ID49	ID55	ID61	ID67	ID73	ID79	ID85	ID91	ID97	ID103	ID109	ID115
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89788	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	3.88287	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85175	5.15259	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Prevotella.s__Prevotella_buccae	0	0	78.2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7999
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	109.131	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Roseburia.s__Roseburia_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85393	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Roseburia.s__Roseburia_hominis	0	0	0	0	15.2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0	0	0	0	14.4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Sellimonas.s__Sellimonas_intestinalis	0	0	11.1181	5.81673	5.80473	8.49648	0	0	0	0	35.1317	0	0	0	12.2901	8.78851	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	15.5789	0	0	0	0	0	0	0	5.91068	11.0837	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus_CAG_236	11.651	0	0	0	0	0	0	0	5.15604	21.9969	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Terrisporobacter.s__Terrisporobacter_othiniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Tyzzerella.s__Tyzzerella_nexilis	0	0	0	0	0	9.22	0	0	0	0	9.83991	0	0	0	9.22056	6.55011	0	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2715	0	0	30.2056	0	0	0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|unclassified	54.0787	19.292	66.3751	46.5529	0	0	12.1934	11.0939	40.3833	70.4559	0	3.38801	0	0	64.6405	83.7149	40.755	0	69.711	39.9971
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	0	80.8187	0	0	0	0	76.2343	9.4913	93.8713	9.55627	18.5706	29.3323	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	30.2041	0	0	0	0	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Escherichia.s__Escherichia_coli	0	57.7349	0	0	0	0	0	1.26894	0	0	12.2721	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	44.5207	0	0	23.8566	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Klebsiella.s__Klebsiella_pneumoniae	0	10.0549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	6.46279	0	0	0	0	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation|unclassified	0	0	0	0	0	0	0	0	26.1168	5.93777	0	0	0	0	0	0	0	0	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis	29.0701	0	0	0	0	0	41.619	0	12.8345	0	0	0	7.27911	0	0	0	0	0	5.25665	0
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	8.17024	0	0	0	0	0	0	0	0	0	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	37.653	0	0	0	0	0	0	0	0	0	0	0	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	1.2938	0	0	0	0	0	0	0	0	0	0	0	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Escherichia.s__Escherichia_coli	8.96142	0	0	0	0	0	0	0	0	0	0	0	7.27911	0	0	0	0	0	4.89824	0
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	7.47986	0	0	0	0	0	0	0	1.28657	0	0	0	0	0	0	0	0	0	0	0
AEROBACTINSYN-PWY: aerobactin biosynthesis|g__Klebsiella.s__Klebsiella_quasipneumoniae	0	0	0	0	0	0	0	0	0.986873	0	0	0	0	0	0	0	0	0	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7435
ANAEROFRUCAT-PWY: homolactic fermentation	260.962	270.368	229.715	250.586	285.628	399.725	326.335	135.288	314.052	334.171	241.299	363.379	250.253	431.163	273.671	268.153	331.183	274.438	328.285	330.102
ANAEROFRUCAT-PWY: homolactic fermentation|g__Citrobacter.s__Citrobacter_amalonaticus	0	0	0	0	0	0	0	0	2.05473	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	4.08788	26.8453	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	17.34	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	8.52338	4.39022	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	49.3501	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Escherichia.s__Escherichia_coli	40.1946	181.823	14.6414	74.453	0	17.9692	0	43.3016	0	0	9.5649	2.54617	0	0	0	0	4.55125	64.4529	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	41.8373	0	0	22.4404	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Klebsiella.s__Klebsiella_pneumoniae	0	5.34654	0	0	0	0	0	0	14.1521	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	4.51614	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	108.144	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	60.0868	23.8814	58.8799	66.6486	0	19.3537	0	0	40.4374	38.4979	12.6688	0	9.06197	15.5084	42.3252	37.8847	33.734	22.4847	33.4175	31.5438
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	298.95	326.31	318.198	274.619	405.877	600.349	384.914	164.667	370.476	516.59	299.79	401.013	841.462	524.862	387.271	333.313	502.336	343.529	430.817	436.943
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	0	1.3024	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Actinomyces.s__Actinomyces_radingae	0	0	0	0	0	0	0	0	0	0	0	0.552661	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	13.4229	77.6587	0	0	0	0	0	0	0	0	0	0	50.9918	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7701	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_putredinis	0	0	0	0	1.77304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90417
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_putredinis_CAG_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50562
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	2.7015	0	0	0	0	0	0	0	0	0	0	3.2584	1.26197
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71805	8.45443
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27554	7.86915	2.27061	13.2016
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74053	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	3.88621	26.5233	0	0	0	0	0	0	0	19.1568	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0	0	0	0	0	4.42977	19.2109	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0625	0	6.02728
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	31.9148	97.946	0	0	0	0	0	0	0	6.0191	0	0	17.8051	5.18504	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_sartorii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_stercoris	27.6293	0	0	0	0	0	0	0	0	0	0	0	0	7.86795	0	0	0	0	0	1.60727
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.54361	0	0	0	0	0	0	6.62238	0	0	0	0	0	12.0672	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_uniformis	4.8749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10146	0	0	2.96515
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	2.54024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86898	2.4429	0	3.47454
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	31.2376	105.855	0	0	0	0	0	0	0	12.3036	0	0	5.68732	9.27564	3.04459	63.9188
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0	0	0	0	27.1783	71.4111	0	0	0	0	0	0	0	10.7486	0	0	7.2127	8.96562	1.87106	46.8388
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_xylanisolvens	4.44631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	0	0	4.86587	0	0	0	0	0	127.107	107.772	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_animalis	0	0	0	6.36219	0	0	0	0	0	0	0	0	0	16.1124	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	2.77962	1.10645	0	0	3.0914	0	0	0	0	0	99.4547	33.7241	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0	89.109	2.9025	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	2.19542	0	0	0	0	0	0	0	0	14.7894	4.28333	0	15.8032	6.13326	0	0	26.5847	3.58088
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_longum_CAG_69	0	0	2.18101	0	0	0	0	0	0	0	0	22.5428	0	0	5.57091	1.76591	0	0	21.5277	2.09989
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0	0	0	0	0	191.501	25.3862	0	0	0	0	0	0
